open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2026-05-08 21:10:00,80116.33,80167.48,80116.32,80148.38,14.41372,2026-05-08 21:14:59.999,1155234.91327460,2590,6.17855000,495118.70870630,0
2026-05-08 21:15:00,80148.38,80211.96,80148.38,80207.75,27.29554,2026-05-08 21:19:59.999,2188400.57090460,4304,18.68342000,1497913.94024480,0
2026-05-08 21:20:00,80207.75,80254.78,80195.68,80195.68,26.92721,2026-05-08 21:24:59.999,2160533.18235470,2786,21.76661000,1746547.51139050,0
2026-05-08 21:25:00,80195.68,80200.18,80166.06,80200.17,27.14525,2026-05-08 21:29:59.999,2176592.27046690,3447,20.15480000,1616029.74930770,0
2026-05-08 21:30:00,80200.18,80211.86,80170.45,80187.07,19.59711,2026-05-08 21:34:59.999,1571530.91178300,3380,6.20295000,497386.67178700,0
2026-05-08 21:35:00,80187.08,80258.99,80187.08,80217.83,17.61177,2026-05-08 21:39:59.999,1412868.43788570,5223,8.38982000,673020.58659260,0
2026-05-08 21:40:00,80217.82,80256.82,80172.26,80242.01,36.02574,2026-05-08 21:44:59.999,2889421.96680040,4804,11.86335000,951463.85446000,0
2026-05-08 21:45:00,80242.0,80242.0,80174.06,80225.48,11.4538,2026-05-08 21:49:59.999,918602.28275580,5124,6.02073000,482836.69350090,0
2026-05-08 21:50:00,80225.49,80232.82,80193.38,80232.82,32.59931,2026-05-08 21:54:59.999,2614772.66208430,4276,27.32086000,2191366.26488860,0
2026-05-08 21:55:00,80232.81,80264.0,80195.15,80263.99,31.21182,2026-05-08 21:59:59.999,2503578.97813270,3971,8.79877000,705866.93993300,0
2026-05-08 22:00:00,80264.0,80366.95,80238.42,80310.31,57.01453,2026-05-08 22:04:59.999,4577861.20673280,11096,47.29290000,3797210.59591390,0
2026-05-08 22:05:00,80310.31,80338.12,80295.45,80295.45,15.69372,2026-05-08 22:09:59.999,1260519.81714830,4517,10.68576000,858265.90893350,0
2026-05-08 22:10:00,80295.46,80399.98,80295.45,80390.74,45.48654,2026-05-08 22:14:59.999,3655625.39101670,5615,41.58761000,3342278.31066090,0
2026-05-08 22:15:00,80390.74,80409.09,80332.58,80343.69,35.40359,2026-05-08 22:19:59.999,2845805.07505110,4972,14.40916000,1158328.35818190,0
2026-05-08 22:20:00,80343.69,80359.22,80295.44,80350.98,32.22407,2026-05-08 22:24:59.999,2588505.58737570,4592,17.61164000,1414691.43551340,0
2026-05-08 22:25:00,80350.98,80359.18,80326.54,80348.96,23.57542,2026-05-08 22:29:59.999,1894165.61941880,3902,8.87421000,712963.23529670,0
2026-05-08 22:30:00,80348.96,80369.03,80327.43,80336.73,10.99214,2026-05-08 22:34:59.999,883181.98838200,4465,5.94899000,477972.13973100,0
2026-05-08 22:35:00,80336.73,80352.27,80295.08,80295.09,12.27788,2026-05-08 22:39:59.999,986167.50321140,3178,3.86293000,310295.00052480,0
2026-05-08 22:40:00,80295.09,80317.21,80295.09,80311.98,16.61123,2026-05-08 22:44:59.999,1334023.90171430,2904,7.85872000,631086.83401290,0
2026-05-08 22:45:00,80311.97,80342.86,80311.97,80342.86,7.79526,2026-05-08 22:49:59.999,626117.88842600,2075,5.48604000,440646.70197480,0
2026-05-08 22:50:00,80342.86,80342.86,80280.01,80289.7,14.97249,2026-05-08 22:54:59.999,1202460.07940870,2714,2.64538000,212415.87371140,0
2026-05-08 22:55:00,80289.7,80289.71,80262.0,80262.0,46.10837,2026-05-08 22:59:59.999,3701322.95848260,2321,4.32527000,347240.99257480,0
2026-05-08 23:00:00,80262.0,80299.27,80262.0,80265.54,84.0073,2026-05-08 23:04:59.999,6744319.74198090,5202,42.22523000,3390009.85757030,0
2026-05-08 23:05:00,80265.54,80265.55,80226.36,80240.21,14.93311,2026-05-08 23:09:59.999,1198295.50674800,2193,6.55981000,526313.04538600,0
2026-05-08 23:10:00,80240.22,80249.25,80213.52,80213.52,10.05749,2026-05-08 23:14:59.999,806975.15563860,2354,2.50613000,201099.00380840,0
2026-05-08 23:15:00,80213.53,80236.24,80158.32,80236.23,24.56963,2026-05-08 23:19:59.999,1970097.09766250,5410,7.21098000,578251.49598300,0
2026-05-08 23:20:00,80236.24,80245.43,80189.43,80189.43,6.75479,2026-05-08 23:24:59.999,541893.19846080,2591,2.13350000,171160.44245980,0
2026-05-08 23:25:00,80189.43,80209.08,80189.43,80198.01,15.20414,2026-05-08 23:29:59.999,1219427.04552950,1901,1.92331000,154256.30753380,0
2026-05-08 23:30:00,80198.01,80198.01,80148.26,80182.0,45.67946,2026-05-08 23:34:59.999,3662090.83695650,5459,34.19383000,2741358.25593080,0
2026-05-08 23:35:00,80182.0,80182.0,80111.02,80137.84,18.47632,2026-05-08 23:39:59.999,1480871.46493950,4102,5.22840000,419000.53264680,0
2026-05-08 23:40:00,80137.83,80190.29,80137.83,80139.01,119.68417,2026-05-08 23:44:59.999,9592193.78496230,5639,11.15791000,894260.77807530,0
2026-05-08 23:45:00,80139.01,80192.83,80139.0,80177.8,8.64062,2026-05-08 23:49:59.999,692758.12869550,2637,4.89973000,392792.44260630,0
2026-05-08 23:50:00,80177.81,80197.83,80177.0,80177.0,80.1335,2026-05-08 23:54:59.999,6425024.53959610,3200,3.60320000,288917.18151350,0
2026-05-08 23:55:00,80177.01,80198.0,80177.0,80193.17,12.95477,2026-05-08 23:59:59.999,1038859.02178200,1781,5.53906000,444162.82231780,0
2026-05-09 00:00:00,80193.18,80205.74,80160.0,80160.0,11.26333,2026-05-09 00:04:59.999,903107.07164650,3739,3.92901000,315046.22408390,0
2026-05-09 00:05:00,80160.01,80160.01,80134.28,80134.29,13.08124,2026-05-09 00:09:59.999,1048450.81963370,3026,3.43401000,275227.33298140,0
2026-05-09 00:10:00,80134.28,80162.08,80133.08,80161.45,30.53868,2026-05-09 00:14:59.999,2447823.47678770,4536,9.91555000,794741.70506590,0
2026-05-09 00:15:00,80161.44,80161.45,80129.85,80131.26,14.95489,2026-05-09 00:19:59.999,1198531.41350300,2802,6.48369000,519591.36377100,0
2026-05-09 00:20:00,80131.26,80208.66,80131.24,80175.31,20.2589,2026-05-09 00:24:59.999,1624326.25139700,4695,12.08523000,968947.98896600,0
2026-05-09 00:25:00,80175.31,80178.01,80155.7,80155.7,5.07992,2026-05-09 00:29:59.999,407245.17167330,1832,2.53426000,203171.44457380,0
2026-05-09 00:30:00,80155.71,80218.0,80155.71,80218.0,18.65838,2026-05-09 00:34:59.999,1496048.66084490,3952,15.42157000,1236489.91655510,0
2026-05-09 00:35:00,80217.99,80218.0,80197.47,80197.48,16.2868,2026-05-09 00:39:59.999,1306365.28523590,1735,10.96585000,879557.83258500,0
2026-05-09 00:40:00,80197.47,80212.58,80183.22,80195.09,18.47887,2026-05-09 00:44:59.999,1482000.60702220,2504,10.34838000,829911.49987880,0
2026-05-09 00:45:00,80195.1,80233.3,80195.09,80211.82,29.10447,2026-05-09 00:49:59.999,2334471.70892000,3998,13.56482000,1088055.25431790,0
2026-05-09 00:50:00,80211.82,80237.11,80191.02,80235.43,16.34381,2026-05-09 00:54:59.999,1311017.33627850,3915,9.75767000,782679.37622790,0
2026-05-09 00:55:00,80235.42,80240.87,80220.31,80238.76,12.48715,2026-05-09 00:59:59.999,1001858.20908670,2015,7.87418000,631738.46176540,0
2026-05-09 01:00:00,80238.75,80249.15,80217.46,80241.13,22.07854,2026-05-09 01:04:59.999,1771320.55589210,4272,11.95027000,958733.59291220,0
2026-05-09 01:05:00,80241.13,80263.41,80237.75,80263.41,11.45361,2026-05-09 01:09:59.999,919113.20947230,3331,6.16122000,494431.33083700,0
2026-05-09 01:10:00,80263.4,80320.56,80263.4,80320.56,32.72746,2026-05-09 01:14:59.999,2627329.57942240,2376,30.93513000,2483421.94756940,0
2026-05-09 01:15:00,80320.56,80349.99,80296.0,80296.0,13.1866,2026-05-09 01:19:59.999,1059259.87876460,3102,5.23441000,420451.30998110,0
2026-05-09 01:20:00,80296.0,80296.01,80252.42,80252.42,17.19319,2026-05-09 01:24:59.999,1380018.19266160,2508,5.79419000,465044.58082750,0
2026-05-09 01:25:00,80252.42,80297.65,80252.42,80274.87,7.97257,2026-05-09 01:29:59.999,640006.90761850,2864,4.79856000,385187.49211720,0
2026-05-09 01:30:00,80274.87,80385.06,80274.86,80372.19,42.90774,2026-05-09 01:34:59.999,3447871.31108420,5302,30.68174000,2465254.11451560,0
2026-05-09 01:35:00,80372.19,80399.93,80348.97,80352.39,19.86342,2026-05-09 01:39:59.999,1596547.19173530,3976,10.63192000,854531.52103350,0
2026-05-09 01:40:00,80352.4,80392.55,80347.12,80381.15,21.36535,2026-05-09 01:44:59.999,1717145.93787610,3730,15.38402000,1236395.48977760,0
2026-05-09 01:45:00,80381.15,80400.0,80372.3,80399.99,13.6629,2026-05-09 01:49:59.999,1098324.54021450,2174,12.38520000,995620.54373880,0
2026-05-09 01:50:00,80399.99,80446.58,80391.5,80424.43,50.08076,2026-05-09 01:54:59.999,4027800.37092840,6760,38.12257000,3066024.52574260,0
2026-05-09 01:55:00,80424.44,80424.44,80327.75,80327.75,14.32123,2026-05-09 01:59:59.999,1151055.78389020,4032,3.21143000,258101.71465260,0
2026-05-09 02:00:00,80327.75,80421.23,80327.75,80421.22,18.01051,2026-05-09 02:04:59.999,1447575.37170280,6278,12.24010000,983779.47722260,0
2026-05-09 02:05:00,80421.23,80457.63,80392.35,80454.01,40.43043,2026-05-09 02:09:59.999,3251827.49971870,4985,23.95022000,1926312.91058470,0
2026-05-09 02:10:00,80454.01,80465.93,80413.43,80436.01,17.89905,2026-05-09 02:14:59.999,1439721.84068410,4196,12.51743000,1006810.89063670,0
2026-05-09 02:15:00,80436.0,80458.78,80415.99,80416.44,10.38415,2026-05-09 02:19:59.999,835229.55681850,3977,5.17187000,415969.84391030,0
2026-05-09 02:20:00,80416.44,80434.64,80395.92,80402.49,16.74498,2026-05-09 02:24:59.999,1346529.21625670,4347,8.81426000,708786.86572630,0
2026-05-09 02:25:00,80402.49,80434.65,80390.0,80428.65,14.67638,2026-05-09 02:29:59.999,1180209.83217460,3757,7.80208000,627386.86309370,0
2026-05-09 02:30:00,80428.66,80477.47,80428.65,80431.94,25.32543,2026-05-09 02:34:59.999,2037380.94229650,4247,13.36044000,1074800.26590100,0
2026-05-09 02:35:00,80431.94,80431.94,80398.52,80406.36,18.58513,2026-05-09 02:39:59.999,1494448.77110240,2880,6.38642000,513482.68147930,0
2026-05-09 02:40:00,80406.35,80412.02,80385.0,80394.57,15.78105,2026-05-09 02:44:59.999,1268699.62377120,3910,9.97270000,801704.82801750,0
2026-05-09 02:45:00,80394.58,80405.37,80372.3,80405.37,20.0185,2026-05-09 02:49:59.999,1609185.55772190,3062,13.61894000,1094754.79639850,0
2026-05-09 02:50:00,80405.37,80437.96,80393.14,80429.71,26.14514,2026-05-09 02:54:59.999,2102340.17699220,2745,16.55927000,1331449.07391580,0
2026-05-09 02:55:00,80429.7,80429.71,80408.62,80417.87,7.63193,2026-05-09 02:59:59.999,613715.88670880,1971,3.35471000,269760.37630080,0
2026-05-09 03:00:00,80417.88,80420.01,80372.3,80420.01,44.37485,2026-05-09 03:04:59.999,3567588.00519110,3341,34.15537000,2746037.43916630,0
2026-05-09 03:05:00,80420.0,80457.69,80420.0,80422.43,16.04669,2026-05-09 03:09:59.999,1290612.66264690,2893,11.66273000,937971.02870740,0
2026-05-09 03:10:00,80422.44,80477.47,80414.71,80427.99,117.75722,2026-05-09 03:14:59.999,9471513.10211940,4486,42.47210000,3415781.43874970,0
2026-05-09 03:15:00,80428.0,80492.69,80428.0,80492.67,24.20224,2026-05-09 03:19:59.999,1947633.78718020,3215,20.24420000,1629170.03958350,0
2026-05-09 03:20:00,80492.67,80550.67,80480.6,80480.61,49.87655,2026-05-09 03:24:59.999,4015414.15244290,6620,36.44349000,2933884.02677690,0
2026-05-09 03:25:00,80480.6,80480.61,80400.27,80433.4,38.58938,2026-05-09 03:29:59.999,3104116.51494220,4403,18.27579000,1470051.56236120,0
2026-05-09 03:30:00,80433.39,80433.4,80372.3,80372.3,22.65499,2026-05-09 03:34:59.999,1821184.05466250,2527,9.31129000,748454.25682120,0
2026-05-09 03:35:00,80372.3,80376.31,80337.37,80339.3,22.91001,2026-05-09 03:39:59.999,1840994.07430610,3040,9.96411000,800670.64313430,0
2026-05-09 03:40:00,80339.29,80351.67,80307.76,80347.61,20.83151,2026-05-09 03:44:59.999,1673278.07605460,3432,6.20084000,498074.65602970,0
2026-05-09 03:45:00,80347.61,80365.23,80346.15,80346.15,10.81364,2026-05-09 03:49:59.999,868935.69495420,1886,2.39733000,192639.25714160,0
2026-05-09 03:50:00,80346.16,80387.44,80332.02,80387.43,12.6269,2026-05-09 03:54:59.999,1014498.46500970,2609,8.77418000,704941.05975640,0
2026-05-09 03:55:00,80387.44,80395.85,80382.5,80383.95,7.44301,2026-05-09 03:59:59.999,598348.79402790,1597,2.69831000,216912.29047220,0
2026-05-09 04:00:00,80383.96,80462.61,80383.95,80462.61,11.73968,2026-05-09 04:04:59.999,944086.15610480,2369,7.73102000,621714.75996820,0
2026-05-09 04:05:00,80462.61,80666.66,80462.6,80600.01,93.2191,2026-05-09 04:09:59.999,7513243.17350570,15799,62.54615000,5040775.93853750,0
2026-05-09 04:10:00,80600.01,80611.32,80568.0,80572.94,46.55482,2026-05-09 04:14:59.999,3751812.13204020,5348,30.91080000,2491078.41014880,0
2026-05-09 04:15:00,80572.93,80572.94,80491.91,80517.02,36.42928,2026-05-09 04:19:59.999,2933203.34804420,5434,21.67482000,1745087.91684620,0
2026-05-09 04:20:00,80517.01,80532.61,80480.6,80516.22,37.79206,2026-05-09 04:24:59.999,3042549.08905690,3380,20.03040000,1612709.07148340,0
2026-05-09 04:25:00,80516.22,80516.22,80442.0,80476.66,18.64558,2026-05-09 04:29:59.999,1500567.42781750,3967,7.95384000,640046.63100760,0
2026-05-09 04:30:00,80476.66,80476.67,80450.0,80468.41,11.45812,2026-05-09 04:34:59.999,921919.18149840,2412,6.41985000,516516.40489930,0
2026-05-09 04:35:00,80468.41,80468.41,80427.2,80441.18,29.37671,2026-05-09 04:39:59.999,2363312.45811360,2996,11.57408000,931098.25634410,0
2026-05-09 04:40:00,80441.17,80441.18,80400.0,80409.99,32.17557,2026-05-09 04:44:59.999,2587696.38352110,2577,13.45061000,1081608.91112120,0
2026-05-09 04:45:00,80409.99,80461.99,80397.12,80443.16,38.14683,2026-05-09 04:49:59.999,3068216.85281550,4591,28.38952000,2283378.96473850,0
2026-05-09 04:50:00,80443.17,80471.17,80378.07,80379.99,14.96313,2026-05-09 04:54:59.999,1203553.55616390,4347,6.99019000,562242.81128720,0
2026-05-09 04:55:00,80380.0,80417.96,80373.55,80379.9,33.93546,2026-05-09 04:59:59.999,2728085.29156180,5140,9.03036000,725942.69015090,0
2026-05-09 05:00:00,80379.9,80401.41,80343.0,80365.54,123.90504,2026-05-09 05:04:59.999,9957374.12363110,8307,43.83247000,3522502.75035520,0
2026-05-09 05:05:00,80365.53,80374.31,80349.41,80374.31,25.7307,2026-05-09 05:09:59.999,2067745.23689140,1716,20.20130000,1623404.58315050,0
2026-05-09 05:10:00,80374.31,80408.23,80370.94,80371.87,59.16553,2026-05-09 05:14:59.999,4756481.57326520,3564,28.79393000,2314906.99047520,0
2026-05-09 05:15:00,80371.88,80425.71,80364.29,80423.28,10.58202,2026-05-09 05:19:59.999,850759.16650640,2473,7.86171000,632061.44734820,0
2026-05-09 05:20:00,80423.29,80447.26,80423.28,80437.48,11.57311,2026-05-09 05:24:59.999,930910.44313220,2698,6.50016000,522833.61995710,0
2026-05-09 05:25:00,80437.47,80466.74,80399.71,80450.06,62.56309,2026-05-09 05:29:59.999,5032070.88086490,4187,47.43432000,3815242.46307590,0
2026-05-09 05:30:00,80450.06,80466.28,80423.52,80466.28,19.2012,2026-05-09 05:34:59.999,1544457.49426220,3126,8.10197000,651661.05252610,0
2026-05-09 05:35:00,80466.28,80478.0,80452.79,80471.01,10.58183,2026-05-09 05:39:59.999,851503.93079660,3212,5.66270000,455662.36832040,0
2026-05-09 05:40:00,80471.01,80480.49,80471.01,80478.67,6.52471,2026-05-09 05:44:59.999,525096.92674880,1969,2.79368000,224827.13567800,0
2026-05-09 05:45:00,80478.67,80478.68,80400.68,80400.69,10.20438,2026-05-09 05:49:59.999,820982.41416930,2748,0.75110000,60414.34902170,0
2026-05-09 05:50:00,80400.68,80400.69,80378.04,80380.3,12.27533,2026-05-09 05:54:59.999,986813.42399210,1816,1.68447000,135408.88261080,0
2026-05-09 05:55:00,80380.3,80405.71,80379.49,80379.49,8.42819,2026-05-09 05:59:59.999,677596.62633570,2334,3.94109000,316849.44965050,0
2026-05-09 06:00:00,80379.5,80410.0,80378.11,80408.78,13.78521,2026-05-09 06:04:59.999,1108163.77566200,3308,9.54895000,767595.90331150,0
2026-05-09 06:05:00,80408.79,80428.01,80403.96,80423.65,9.75509,2026-05-09 06:09:59.999,784469.30333570,2661,5.60179000,450470.56294350,0
2026-05-09 06:10:00,80423.65,80428.01,80393.55,80411.73,29.06628,2026-05-09 06:14:59.999,2337088.61862970,2892,21.52371000,1730574.78205730,0
2026-05-09 06:15:00,80411.73,80411.73,80305.62,80305.62,15.88132,2026-05-09 06:19:59.999,1276304.78646340,3847,1.60976000,129392.05292380,0
2026-05-09 06:20:00,80305.63,80337.08,80304.85,80307.17,18.98977,2026-05-09 06:24:59.999,1525327.19098400,3199,6.23370000,500660.57658220,0
2026-05-09 06:25:00,80307.17,80317.41,80305.88,80308.3,21.82854,2026-05-09 06:29:59.999,1753063.74942300,1815,17.94371000,1441066.12911410,0
2026-05-09 06:30:00,80308.3,80352.77,80302.78,80352.77,12.25852,2026-05-09 06:34:59.999,984615.01178890,4166,7.85409000,630848.14385140,0
2026-05-09 06:35:00,80352.77,80365.03,80208.33,80222.13,45.20769,2026-05-09 06:39:59.999,3628564.60683850,7428,10.20509000,818998.80724380,0
2026-05-09 06:40:00,80222.13,80250.0,80222.13,80222.14,27.38372,2026-05-09 06:44:59.999,2197122.83240040,3930,7.95764000,638464.90326140,0
2026-05-09 06:45:00,80222.14,80281.13,80208.33,80253.83,32.52011,2026-05-09 06:49:59.999,2609673.23571020,4870,19.10372000,1532998.73874230,0
2026-05-09 06:50:00,80253.83,80253.83,80201.6,80219.64,17.95599,2026-05-09 06:54:59.999,1440340.12762120,3017,10.60699000,850805.54495490,0
2026-05-09 06:55:00,80219.64,80264.66,80219.64,80263.92,25.7425,2026-05-09 06:59:59.999,2065788.64169990,2644,20.16852000,1618481.62132530,0
2026-05-09 07:00:00,80263.93,80263.93,80204.11,80210.48,19.03901,2026-05-09 07:04:59.999,1527433.54342810,3631,3.78922000,303967.59616580,0
2026-05-09 07:05:00,80210.47,80210.47,80155.7,80155.71,20.22325,2026-05-09 07:09:59.999,1621339.80768880,3268,1.65669000,132806.21721830,0
2026-05-09 07:10:00,80155.71,80190.0,80135.0,80189.99,50.53577,2026-05-09 07:14:59.999,4050758.90973440,4608,16.46865000,1320217.39214360,0
2026-05-09 07:15:00,80190.0,80245.15,80189.99,80227.9,13.23491,2026-05-09 07:19:59.999,1061797.14036000,3231,8.96099000,718907.79380380,0
2026-05-09 07:20:00,80227.91,80264.0,80227.9,80264.0,7.8762,2026-05-09 07:24:59.999,632067.50052900,1783,6.85769000,550336.74466580,0
2026-05-09 07:25:00,80264.0,80309.05,80248.68,80248.69,23.99924,2026-05-09 07:29:59.999,1926728.45272320,3812,12.40422000,995861.84901380,0
2026-05-09 07:30:00,80248.68,80272.01,80248.68,80265.78,9.64938,2026-05-09 07:34:59.999,774503.06694490,2019,3.45836000,277565.98135140,0
2026-05-09 07:35:00,80265.78,80265.78,80213.62,80238.09,82.5016,2026-05-09 07:39:59.999,6619470.24112960,3877,42.92702000,3444067.80677050,0
2026-05-09 07:40:00,80238.08,80258.76,80200.0,80241.26,112.63264,2026-05-09 07:44:59.999,9036892.43502860,5204,81.10777000,6507800.09943500,0
2026-05-09 07:45:00,80241.26,80241.26,80175.93,80209.83,84.21716,2026-05-09 07:49:59.999,6754073.45302520,3632,24.37259000,1954807.74939460,0
2026-05-09 07:50:00,80209.82,80228.52,80209.82,80228.51,10.32503,2026-05-09 07:54:59.999,828262.53078580,1704,5.61826000,450676.83447750,0
2026-05-09 07:55:00,80228.51,80240.17,80228.51,80228.89,11.70745,2026-05-09 07:59:59.999,939321.66970450,1451,2.61526000,209827.13222910,0
2026-05-09 08:00:00,80228.88,80377.73,80220.0,80377.72,58.02004,2026-05-09 08:04:59.999,4660180.95010140,5360,50.84537000,4084007.49102860,0
2026-05-09 08:05:00,80377.72,80377.73,80340.0,80360.24,23.5738,2026-05-09 08:09:59.999,1894409.00827490,3354,13.85349000,1113253.37376010,0
2026-05-09 08:10:00,80360.24,80400.0,80349.18,80399.99,11.73039,2026-05-09 08:14:59.999,942875.05558710,2781,7.23030000,581151.17298960,0
2026-05-09 08:15:00,80400.0,80416.66,80399.99,80408.02,15.89767,2026-05-09 08:19:59.999,1278318.18618720,2702,6.44700000,518385.51981300,0
2026-05-09 08:20:00,80408.01,80408.02,80389.37,80389.37,8.61843,2026-05-09 08:24:59.999,692868.54835500,1493,0.68780000,55293.01108280,0
2026-05-09 08:25:00,80389.37,80404.89,80378.0,80404.89,9.82034,2026-05-09 08:29:59.999,789438.72693740,1560,5.18338000,416684.69371840,0
2026-05-09 08:30:00,80404.88,80433.22,80404.88,80408.53,65.49735,2026-05-09 08:34:59.999,5267260.78334830,4492,23.59786000,1897783.02233110,0
2026-05-09 08:35:00,80408.53,80452.44,80408.53,80432.1,38.9791,2026-05-09 08:39:59.999,3135097.05071170,3137,25.54286000,2054352.04427950,0
2026-05-09 08:40:00,80432.1,80432.1,80393.54,80432.06,22.81904,2026-05-09 08:44:59.999,1834895.10721010,2549,13.26997000,1067054.70557890,0
2026-05-09 08:45:00,80432.06,80432.07,80418.7,80418.71,28.19201,2026-05-09 08:49:59.999,2267458.73525150,2220,19.64354000,1579913.90765600,0
